ARTIST_NAME-SONG_NAME	ARTIST_URL	SONG_NAME	SONG_URL	LYRICS
de la soul-transmitting live from mars	https://www.azlyrics.com/d/delasoul.html	transmitting live from mars	https://www.azlyrics.com/lyrics/delasoul/transmittinglivefrommars.html	,,
de la soul-eye know	https://www.azlyrics.com/d/delasoul.html	eye know	https://www.azlyrics.com/lyrics/delasoul/eyeknow.html	, greetings, girl, and welcome to my world of phrase, i'm right up to bat, it's a daisy age and you're about to walk top-stage, so wipe your lottos on the mat, hip-hop love this is and don't mind when i quiz your, involvements before the sun, but clear your court 'cause this is a one-man sport, and who's better for this than plug one, now you don't have to worry about me squashin' other deals, 'cause they've already been squooshed, freeze a frame about moods the same which we can continue, right behind the bush, you'll stay with me, eye know this, but not because of all my earthly treasures, or regardless to the fact that i'm posdnuos, but because, may i cut this dance to introduce myself as, the chosen one to speak, let me lay my hand across yours, and aim a kiss upon your cheek, they name's plug two, and from the soul i bring you, the daisy of your choice, may it be filled with the pleasure principle, in circumference to my voice, about those other jennys i reckoned with, lost them all like a homework excuse, this time the magic number is two, 'cause it takes two, not three, to seduce, my destiny of love is brought to an apex, sex is a mere molecule, in this world of love that i have for you, it's true, now it's time to let this rhyme style, get somewhat poured in the mold, hold my hand and we'll pick my plantation, of daisies for a bouquet of soul, life will begin at the cut of a rim, take it as filled to the rim as in brim, squeeze your stoop like betty boop, we'll make campbell's alphabet soup, and spell plug one's within, forward march is the say, when transistors will play, come into bed is the mood, dolby sound will be then top crowned, when i put the needle into your groove, i got a good thing, and in full swing, i show this in gifts, words or letters, but even without those three, eye know you'll be close to me 'cause, it's i again and the song that i send, is taking steps to reach your heart, any moment you feel alone, i can fill up your empty part, we can ascend 'till we reach de la heaven, and in a spin we'll hit the top ten, then we will meet mr stuckie, and pos' brother lucky will preach, let the wedding begin, shot by an arrow of cupid, through the string of a g-clef, my dear, i claim you're def, and if you can hear me, by golly gee, trugoy is ready for what you posess, we could live in my plug two home, and on mars where we could be all alone, and we make a song for two, picture perfect things and i sing of how,
"de la soul-plug tunin' (original 12 version)"""	https://www.azlyrics.com/d/delasoul.html	"plug tunin' (original 12 version)"""	https://www.azlyrics.com/lyrics/delasoul/plugtuninoriginal12version.html	, yo pos and dove, stand clear to be plugged up into line one and two, so y'all can flaunt the new style of speak, plug one, plug two, plug one, plug two, plug one, plug two, plug one, answering any other service, perogative praised positively i'm acquitted, enemies publicly shame my utility, after the battle they admit that i'm with it, simply soothe, will move vinyl like glue, transistors are never more shown with like, when vocal flow brings it all down in ruin, due to a clue of a naughty noise called, plug tunin', flowing in file with a new style, barrels are cleaned and loaded for salute, chanters with the choice standing steady like my mouth, this paragraph preacher is now introduced, drums are heard sounding off on each and every person, vocal confetti is blown at top stage, roses and violets aren't proper for throwing, when showing appreciation, why? this is a daisy age, hands won't sweat 'cause there's no threat, mic will stay dry while pitchin' so loose, rhymes aren't fables but stable to be on time, 'cause they're marketed and labeled sticker 'posdnuos', this pitch will fit with every consumer, microphone loosed in cycles, start blooming, profit and cost should never be lost, all due to a clue of a naughty noise called, plug tunin', plug one, plug two, plug one, plug two, plug one, plug two, plug one, plug two, dazed at the sight of a method, dying at the death of a neverending verse, gasping and swallowing every last letter, vocalised liquid holds the quench of your thirst, reasons for the rhythm is for causes unknown, different individuals are dazzled with the showbiz, auditions are gathered but the soul would just rather, hold a count at three and in the end leave it as it is, flow to the sway of my do-re-mi, leaving are fixed lunatics who will hawk, words are sent to the vents of humans, then converted to a phrase called talk, musical notes will send a new motto, every last poem is recited at noon, focus is set, let your polaroids click, as they capture the essence of a naughty noise called, plug tunin', vocal in doubt is an uplift, and real is the answer that i answer with, dying yet live, what you must realise, that the tune that i present is surely not a gift, different in style is definite, and style which i flaunt is sure legit, now set aside, i say i hold pride, in performing this melodic misfit, so swing 'cause this pitcher is pitching, in sense jd dove is now saying, all sing along to his favorite song, while the pocket transistors are playing, but least but not last i'm frightened, for the words that i reply hold doom, life of the check can be stopped by accident, when you're tripping the wire of the plug tune,
de la soul-intro (da la soal is dead)	https://www.azlyrics.com/d/delasoul.html	intro (da la soal is dead)	https://www.azlyrics.com/lyrics/delasoul/introdalasoalisdead.html	hello boys and girls. welcome to your de la soul readalong storybook!, when you hear this sound.that means turn the page. and now we begin our exciting adventure of. de la soul is dead. - oh my god, vanilla ice. - he's so fly!, - the boy is so good. - did you see his body?, - he could dance too. - he could. - he's better than any rapper i ever seen!, - and plus his dancers!, - he's so jammin'!, yo, what's up?, yo, jeff, where you been, man?, guess what i just found, i just found a de la soul tape in the garbage. for real? let's hear it!, no!, aww, be like that!, what's up, cocksnot? how ya doing, buddy?, cocksnot? you gonna let him call you that? sucker!, leave me alone!, what do we have here?, nothing!, listen, you little arsenio hall gum having punk!, oooh! you let him call you arsenio! oooh!, i want the tape!, it's mine!, oh, he played you! jeff's getting played! jeff! jeff! bodyslam him, jeff!, now! i've got the new de la soul tape! hey dicksnot, buttcrust, get over here!, what's up baby?, coolin'!, i just got this de la soul tape, man, slamming. where's the box? the box!, so, yo, let's get with the shilsnihilsnobilsno!, i got the bidox, let's do this like brutus!,28. for those who have all four answers correct, you will recieve, a specially selected grand prize. thanks, and goodnight, for three feet, high and rising, this is don newkirk.
de la soul-talkin' bout hey love	https://www.azlyrics.com/d/delasoul.html	talkin' bout hey love	https://www.azlyrics.com/lyrics/delasoul/talkinboutheylove.html	, hey love, talkin' bout hey love, wanna be your push and shove, pop, popcorn up above, move me like soul when i say, go to a club around the way, and see my hey dj, and make him play hey love, discover all the football teams, mack and eat jelly beans, run in the cold with no jeans, get yourself sick till we're seen, catch the flu and make tea, how dan stuckie life will be, it's all about you and me, 'cause you're my hey love, move me like soul when i say, go to a club around the way, and see my hey dj, and make him play hey love, look pos, we gotta talk. talk about what?, don't play stupid with me, you know what we gotta talk about. what?, about you becoming fully dedicated. so we're about to go through these line-runs again, huh?, you're damn right. i wanna know whatever you do for me has anything to do with love. look, i come all the way from l.i. to the bronx to see you, isn't that showing you love?, you see that's just it pos, i don't wanna be just your bronx love, i wanna be your hey love. you wanna be my what?, i said i wanna be your hey love. i mean it's just not the mood being one of the many girls on your, list, and you wouldn't be dissing me like this if i was your hey love. look, i do everything i can to treat you like a rose. yeah but you even give better treatment to that girl named selina from uptown like a daisy. you even, gave her some of your special donuts for free. so this is what this is all about, huh? donuts. no, pos, can't you hear the music, it's all about hey love, [pos: i don't understand why you're dissing me, it's not like i'm paul, i don't have two kids in every state. but you probably got two girls in every state. if you're not going to go about it the way i want you to, then just leave, 'cause i can't be so bothered. yeah. and wit your wrinkled pussy.
de la soul-johnny's dead aka vincent mason (live from the bk lounge)	https://www.azlyrics.com/d/delasoul.html	johnny's dead aka vincent mason (live from the bk lounge)	https://www.azlyrics.com/lyrics/delasoul/johnnysdeadakavincentmasonlivefromthebklounge.html	, this one is a short rendition in which me and pianist mate of mine, by the name of prince paul. i shall not relieve, i mean reveal, my identity. that's not funny.), so, i think we shall begin like this. are you ready, prince paul?, you're fuckin' us up, man!, my playin's good, man!, fuckin' us up, man! as we begin again. rude interruption from our audience. here we go. oh johnny, you got a bullet in your forehead, boy, don't you understand, you dead, buried six feet under the concrete, ooh-aww-oh, that's the noise he made when he got shot, but johnny's still dead, still dead, thought about his mama, thought about his father josephine, nobody could help the boy when he hit the concrete, ooh-aww-oh, the last words said by johnny, but now he's six feet under and he's dead, our next song we'll play is called jenifa, we'll be back in a minute.
"de la soul-a roller skating jam named saturdays"""""	https://www.azlyrics.com/d/delasoul.html	"a roller skating jam named saturdays"""""	https://www.azlyrics.com/lyrics/delasoul/arollerskatingjamnamedsaturdays.html	, girl meets boy on thursday night, boy was high, girl fly like kite, they hold hands until next day, boy then lets go, hit his way, boy rules butt, brags to his boys, erection brings bad boy joys, boy thinks of that big fat back, big black fat love, big black fat, girl calls boy to stand him up on saturday, saturday, saturday, it's a saturday, it's a saturday, it's a saturday, saturday, it's a saturday, saturday, it's a saturday, back once more with the wallop in the score, must i ride and rip, should i make you rock your hip, reviver of a roller-boogie in a rink, and sure to make you think about the times, to scope fun instead of fights, yo, slip your butt to the fix of this mix, toss that briefcase, it's time to let loose, 'cause you've worked like heck to get the week in check, so unfasten that noose around your neck, connected like a vibe from the wheel to the foot, come on everybody dig the funky output, five days you work, one whole day to play, come on everybody, wear your rollerskates today, it's saturday, saturday, saturday, it's saturday, saturday, it's saturday, saturday, it's saturday-ay, now as you pump your fist i reminisce, to a bounce, rock, skate, roll, fess to impress, hey, pretty diamond, do you like the way i'm dressed, cool, keep the faith and be my mate, 'cause all we need is feet, but promote the hustle 'cause it keeps me thin, no need to talk, look who just walked in, yes, man, oh mr. sprinkler, mr. sprinkler, wet me for one, mr. sprinkler, i'm heatin' high-five in a daze, no split, with a yawn i trip to the dawn, out comes the bodies following the one idea, it's clear, rattle to the roll, hold back up the track, grab your rollerskates y'all, and let's zip on by, zip-a-de-doo-dah, let's zip on by, feed on a weed and we're feeling high, sun is on thick and the cheese is rollin' quick, come on, there's no time to hide, season is twist, spinning and winning, no hackeysack, let let me in, spill on the bottom away, but it's okay, huh, it's a saturday, now let's all get baked like anita, watch mr. lawnge, don't look at the peter, feel on the fun, i'll feel on the, hey, watch that!, it's a saturday, now is the time, to act the fool tonight, forget about your worries and you will be all right, it's saturday, saturday, saturday, it's saturday, saturday, it's saturday, saturday, it's saturday-ay-ay-ay-ay-ay,
de la soul-long island wildin'	https://www.azlyrics.com/d/delasoul.html	long island wildin'	https://www.azlyrics.com/lyrics/delasoul/longislandwildin.html	, get into groove now, something like, givin' into my own shit, now, could a drummer have some y'all, could a drummer have some more, said a drummer ain't have none, in a long time, c'mon, drummer, bring that beat back, bring that beat back, y'all wanna hear that beat, right?, 1,2 1,2, uh, suttarakankan kankankankan takagi kan, beat ni noseta kashi kore ichiban, so toshi gin-yu shijin groove, meguri megutte konomachi de furu, toyota ni honda nippon mo iroiro, sony chiba chiba sonota moromoro, dashicha irukedo rap no rokuon, marena koto daga ima rock on, 1 2, 3 4 5 6 7 8 9 10 11 12, 13 jikan hikouki ni nokkari koko new york, bibiri jo jo jo, ani shinco bose, hora mite prince paul, maseo, pos ni dove mo iru jan yo, eigo de nandaka itteru yo, rap wo site miro to, gogo 2 ji studio, hai ok, richigi na boku ra ha mochi on time, ee member nanka dare hitori kicha ine, 5jikan karuuku keika shite, what's up?, wassa wassa to renchu kimashita, ha to kigatukya studio no naka, yes, yes y'all, we don't stop, konna monde minasan ikaga desho
de la soul-ego trippin' (part two)	https://www.azlyrics.com/d/delasoul.html	ego trippin' (part two)	https://www.azlyrics.com/lyrics/delasoul/egotrippinparttwo.html	, i'm buggin', e-ghostbusters, mercy, mercy, mercy!, mercy!, aaah! aaah! aaah! aaah!, aaah! aaah! aaah! aaah!, aaah! aaah! aaah! aaah!, aaah! aaah! aaah! aaah!, yep, yep big trucker man's rollin' in town, how ya do, how ya do, i got the joints to make ya. because i'm headin' eastbound, tired of the merry go round and around, and everybody's talkin' bout you're so funny, but they still tellin' lies to me, i got the trees in my backyard, and it's hard for them to tell a lie to me, and who's the foot, i'm the foot but who's steppin', you know where i'm steppin', skirts play wit it cause i'm slick like that, i'm the greatest mc in the world!, you gots to gimme gimme mine cause i'm heavy when i weigh it, watch the way i say it, change my pitch up, smack my bitch up, i never did it, the flavor's bein' butt but brothers ain't gettin' it, get it; or else you're a goner, when i rolls over ya gonna have to wanna lamp, cause it's the chattanooga champ, takin' a train.takin' a train.takin' a train.takin' a train. now i'm somethin' like a phenomenon, i'm somethin' like a phenomenon, well i'm the hourglass cat, drug it out of jack, for jill, cause i spilled the phenomenon, pack the holes in my lawn, the girls in my saun, word is born i'm a livin' phenomenon, well i'm a better brand cause i'm a superman, i run the block with my circle cause i'm nubian, i got the platinum rust, so don't even fuss, cause dj paul, he's down wit us, now people stop takin' my stylin' for a joke, i don't sassafrass i put the foot up the ass, sometimes i'm fast, blow off like a seal, when they reminisce over you, for real, mase chopped the record down to the bone, and now renee king is on my telephone, but i got the ring ring ha ha hey hey, cause this type of shit it happens everyday, i got to make me a connection so my imports stuff, wo, word 'em up, cause i'm so fly. yes on and on, i'm ins like go buy my yacht, i got gills like johnny, sail at 7 elf, bigger than bigs, dig it, ways that amazes popes, i am the is equals is cause it's caught up, when the tides taught me the ropes, no weights for the baits, for a verb unheard of, alright you got it if you're special, with a dapper toe tapper when a lot's goin' on, the answer to the riddle is me and here's the question, who can be, who can be, who can be, who can be, who can be, who can be. me be the jericho turnpike bandit, yes competition try to troupe my way, i sing the song you never heard before, i feed the famine in your mind, so mind ya manners baby, i run a line on ya, lay ya on the springs then sway ya, all this and a condom cause i be a taxpayer, promotin' of a moccasin i skin like danny boone, when i swallow hear the, so give me room just give me room back the hell up, back the hell up, know what i'm sayin', or when i run the mic there won't be no delayin', pressure 40 does it like a easy bake oven, blues got the muffin, eat it, blues got the muffin, eat it!, intoxicate many wit my talk without intoxicatin' myself low, so i gots to walk slow but. don't you get too hiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiigh, (ego trip, ego trip, ego trip, ego trip, ego trip, ego trip, ego trip, ego trip, ego trip, ego trip, ego trip, ego trip, ego trip, ego trip, ego trip, ego trip, ego trip, ego trip, ego trip, ego trip, ego trip, ego trip, ego trip, ego trip,), (aaah! aaah! aahh! aahh! aahh!, aaah! aaah! aahh! aahh! aahh!, aaah! aaah! aahh! aahh! aahh!, aaah! aaah! aahh! aahh! aahh!, aaah! aaah! aahh! aahh! aahh!), somebody's cryin'?, i know somebody's cryin'. who's cryin'?, yo, somebody's cryin' here.
de la soul-paul's revenge	https://www.azlyrics.com/d/delasoul.html	paul's revenge	https://www.azlyrics.com/lyrics/delasoul/paulsrevenge.html	, yo, what up. it's paul. got ten minutes each. i'm here. to get this, piece to redo it, or there's one we left for you. whatever, whatever you said, i agree. that's why i was to get tore up on, i am i be. that rhymed. ummm. qu'est que c yo, man, they dissed me in the source, man, they gave me, no credit for my songs. for the slick, rick stuff. gave credit for songs i did. that's a diss. i'm mad, man. i hate and i hate. and you, can quote me. and you can record this and put this on a recor d. i hate, em, i hate em. and i'mma get em. if it's, the last thing i do. anyway, hope you have a pleasant day. peace.
de la soul-area	https://www.azlyrics.com/d/delasoul.html	area	https://www.azlyrics.com/lyrics/delasoul/area.html	, just another area, for me to patrol, just another area, that shows i got soul, just another area, for me to patrol, just another area, that shows i got soul, i got soul you see, i'm swimming in the de la, i'm in my hood man, my manhood worries ya, i'm known for sampling of soul food, off the old school plates, when i met up with my niggas from the 718, one the jungle bro, the other questers from queens, yet i had the matrix of the 516 in my jeans, still i sided with my funk to bring my second on call, for me and the sheep, our mission's on the beach of 804, but still get paid in full, man, i'm packing gravitational pull, bring the instamatic avalanche, my code intervenes, i'm out to scout the areas that remains to be seen, well, many many digits had me seeking in my wizard, man, who's ringing up my area oh!, i used to shoe it to the bridge but that's gone, like the 718's out of vietnam, sniffin' skypagers had me drugged, 703's on my love bug, i made mates with the brothers up in 215, crazy buddhas in my mind, my chattanooga champ had me late for the camp, and my 202 keeps me marvellous, i guess mars was my hideaway, but if the stars for a getaway. since i'm capable i conjure up a walk in this way, i slip a syllable for aspen and a chester souffle, i be the 919 seeker, 'cause ain't off logic, so when i'm with my crew i always have a place to sit, due to this, a brother tries to play me, yo, some kid tried to flip on me, they instigated a brawl, then i just laughed, and put the feelings aside, i know who i am, i cast the grain by the pound, i make sounds with the horn, when i colour the corn, caught the fit, and sit the two when honey slung the tip, well i'm taking my finds to the 301's, and im playing my flute in the rear kibbut, my man from the 908's, he don't like it like that, so i pipes till the sunshine hikes, a kettle of our master plan makes a malibu idol, well, it's a hook, the third to the 0 to the 5 had top feel the vibe, when the 516 played convicts, the man maseo is here to put the habit along, and what you have, i'm 'bout to speak about your area code, is it 918?, is it 212?, speakin' on 404?, what about 516?, what is it?, what is it?, what is it?, what is it?, just another area for me to patrol, i got status 'cause i'm baddest with the paint, giving upside down frowns to london wood 703, her moms didn't like it, i had to let be, for the fact i lays bricks, 'cause my semen ends with the letter t, my seed is hard to submerge, i play the tack in the wall if my rear's not watched, 'cause some knuckle might just head for the urge, but i got prince paul in the area, i got hot dog in the area, i got the violators in the area, i's got the violators in the area, it don't matter where you hide, i clear up the fall, cop the fuck outta here, you fake-ass fraud, clear my area,
de la soul-in the woods	https://www.azlyrics.com/d/delasoul.html	in the woods	https://www.azlyrics.com/lyrics/delasoul/inthewoods.html	, hey yo you feel that shit, well it's that thumpin shit, i'll introduce the split, i'll be the get, fixin with the ins for the outs we set, hey shortie, make no mistake, i challenge the bang for a bigger rhyme bouquet, well i bugs like roaches on rugs, speaker of the bone like the speaks in my loans, give me the night baby and i'll be good in the woods, ya freakin my mind ya freakin my mind, i told the maceo bout the days that go, i know he know cuz he's out to get the gold, the chattanooga cruisin' with the malibu shit, the bigger of the isa, i'm like hickory, i make you feel lost like high school history, creator of the rhymin dominoes, watchin drop it's the joint see, so hit me with the zsa zsa, the coolest fool be the coolest fool, i know the watch be in the air but i kick a new bucket, sippin it wit shortie so check the way we cuff it, it's that indonesia funk up in your trunk, makin' ya bob bob makin' ya bob, makin' ya bob bob makin' ya bob, makin' ya bob bob makin' ya bob, it's that funky shit, that be beyond understandin, yo we do it with the soul, timber, punch that o for operator baby its a love solid, i been stylin abstract since loose leafs was the shit, catch me breathin on planes where the gangstas outdated, fuck being hard posdnous is complicated, as my pants play the sagatogah i can order sniffs of, frequencies frequencies cuz i freak mc's with the rhythm rock live, no jive in the matter so niggas start runnin, yo that native shit is dead so the stickabush is comin, it's comin it's here, fuck the five count it only takes three to bring it near, so let me move ya won better as the salad is tossed, and get a taste of the mase that you thought was lost, i'm cautious wit my looks, pickin them nines in my hair, sniffin for the beats like litter, the plugs just can't be found, can i come off like the rest of em i think i should, could i of course one verse now ya lost it, found it realizing i came off it sounds mean, but pal there's a new kid on the scene, i got much soul on the down low tip, lay back smooth one drink i'll be trippin, never don't you dare consider me a fly gal, pal i got props on a different tip, i recall back i go for mines i get the goods, wouldn't you know forgot my compass i got lost in the woods, found my way and i was out i pronounce every letter, and if i had the chance i'd do it better, i heard a holler down the way and now i'm out for the time being, ya wanna be in but you can't see what i'm seein, time and time my friend i stay gettin it on, and now they playin my song again, i got feminine style, i'm not tryin to be sexy, and no you can't knock the boots, a lot of things be happenin
de la soul-wonce again long island	https://www.azlyrics.com/d/delasoul.html	wonce again long island	https://www.azlyrics.com/lyrics/delasoul/wonceagainlongisland.html	, i wanna be a supa emcee, so let me step up to bat, attack a hit to go beyond this age of rap counterfeits, out of the heavens august one-seven, sixty-nine, born i, wonder why with the thoughts to rhyme, til there was no longer thoughts to dream, when an unpolished demo led to limos at the age of eighteen, accompanied by the screams, plug one, shot up with fame like novacaine it made me numb, so numb i wouldn't been able to feel, niggaz diggin in my pockets for my currency reels, but still, i make girls brown eyes blue at will, my ass was no longer mass appeal, oh shit, i guess that was all the fame i was alloted, wait a minite, new video, like a leopard i'm spotted, in a night club chillin with kamaal and phife, i be that farmer cultivating owning acres of mics, and i likes to make it known strong island stylin, for a while, so do that dance, yes i be, yes i be, yes i be, that's my job as a supa emcee, i'm from long isle, mobile, make it worth your while, if the jam needs motion i'm the one to dial, yes i be, yes, yes i be, i can stress the makin of loot to feed the fam, while the voices impersonate the true who i am, buzzin in my ear, oh you one of those wannabees, always buzzin in my ear you down with supa emcees, steppin to me with your pleas that you gots, butter rhymes, man the only thing butter bout you is your spine, mad yellow, you can't rock the mardi gras, my mellow, cause my stealth show more than knowledge of self, i got knowlegde of you, to know you a wack em-crew, nah, a wack em-crew, see you a crew of wack niggaz, you should have never tried to test, these words that i man, with the eye/i to fest, while you sayin one thing really meaning the next, you're just a contra-dick, your mind's been tampered with, like some holy boooks, but looks to the sky, cause wonder why's here to save the day, yes i be, yes i be, yes i be, cause ultimately, i'm lettin all mc's know that, what's the name of this crew?, well alright, and what be the dish we servin?, posdanos help the next get loose, like an alcohol scenario rap be on the rocks, authenticity that missin fee to pay to join the flock of mc, these niggaz stand lower than knees, dramatized in they eyes as the ones to please, when rap kids apply violent pressure to father, brother and son, for fun to say they inflict pain, r&b niggaz lie to mother, sister, and daughter, to have sex disguised as lovin in the rain, their words are more hallow than october 31st, what's worse, hate to see the females, switch to sexual mentality, it doesn't match with they given anatomy, man they rather be hoes like that male emcee, who walk around like they got nuts, and use the tits and ass like a crutch, man the underground's about not bein exposed, so you better take you naked ass and put on some clothes, man this be goin out to the kids from east smash, amityville, to all my people out in whinedance, bayshore, c.i.'s in the place, brinkwood, hempstead, all my, brothers out in roosevelt, freeport, uniondale to long beach, to them girls out in huntington, long island for real
